"Time","__name__","activity_factor","agent_id","average_daily_volume","average_roundtrip_volume","base_balance","base_collateral","base_loan","combined_score","exported_netuid","gentrx_score","hotkey","id","instance","inventory_value","inventory_value_change","job","kappa","kappa_penalty","kappa_score","min_daily_volume","min_roundtrip_volume","miner_gauge_name","netuid","placement","pnl","pnl_change","pnl_factor","pnl_score","quote_balance","quote_collateral","quote_loan","score","sim_id","task","total_daily_volume","total_realized_pnl","total_roundtrip_volume","unnormalized_score","wallet","Value"
2026-05-28 15:23:26.000,miners,0,238,0,0,8255,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,706,-28.0,bittensor,None,None,None,0,0,miners,79,248,706,-28.0,1,None,3923542,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,24,9392,541,8949,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,6959,-23.3,bittensor,None,None,None,1361,0,miners,79,235,6959,-23.3,1,None,3711218,0,0,0,20260528_1007,validator_metrics,1202163,-137,69189,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,253,0,0,8247,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,8759,-37.8,bittensor,None,None,None,0,0,miners,79,233,55562,-37.8,1,None,3925760,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,255,16888,8304,8177,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,784,-24.1,bittensor,None,None,None,0,0,miners,79,231,784,-24.1,1,None,3946348,0,0,0,20260528_1007,validator_metrics,2161617,-652,1062936,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,28,5251,505,10072,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,16229,-15.4,bittensor,None,None,None,74.3,0,miners,79,221,16229,-15.4,1,None,3374929,0,0,3.12e-14,20260528_1007,validator_metrics,672168,127,64639,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,33,0,0,8379,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,9259,-39.4,bittensor,None,None,None,0,0,miners,79,237,59168,-39.4,1,None,3886169,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,43,11817,3858,9561,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,15382,-17.4,bittensor,None,None,None,2846,0,miners,79,238,15382,-17.4,1,None,3528555,0,0,0,20260528_1007,validator_metrics,1512594,-389,493857,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,47,10650,5160,8188,105,211,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,21750,-20.7,bittensor,None,None,None,1251,542,miners,79,239,21750,-20.7,1,None,3975686,897,1793,0,20260528_1007,validator_metrics,1363177,-412,660513,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,50,0,0,8618,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,8000,-34.2,bittensor,None,None,None,0,0,miners,79,240,57228,-34.2,1,None,3814720,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,55,891,44.4,8531,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-25.7,-3.97,bittensor,None,None,None,0,0,miners,79,241,-25.7,-3.97,1,None,3840294,0,0,0,20260528_1007,validator_metrics,114007,-5.76,5688,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,58,0,0,8254,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,8045,-20.7,bittensor,None,None,None,0,0,miners,79,242,58440,-20.7,1,None,3923861,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,68,19162,273,394,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-88.8,-3.09,bittensor,None,None,None,751,0,miners,79,243,-88.8,-3.09,1,None,6271261,0,0,0,20260528_1007,validator_metrics,2452733,-97.0,34891,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,71,30257,14967,8160,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,2170,-16.3,bittensor,None,None,None,0,0,miners,79,245,2170,-16.3,1,None,3950962,0,0,0,20260528_1007,validator_metrics,3872854,-1186,1915772,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,74,11792,5753,7967,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-813,-22.0,bittensor,None,None,None,0,0,miners,79,247,-813,-22.0,1,None,4009536,0,0,0,20260528_1007,validator_metrics,1509338,-438,736436,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,75,14716,7131,8464,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,20328,-27.5,bittensor,None,None,None,593,297,miners,79,249,20328,-27.5,1,None,3860351,0,0,0,20260528_1007,validator_metrics,1883655,-568,912706,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,76,0.0355,0,8120,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,19038,-23.2,bittensor,None,None,None,0,0,miners,79,250,19038,-23.2,1,None,3963899,0,0,0,20260528_1007,validator_metrics,4.54,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,87,30912,6488,13911,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,35509,-75.2,bittensor,None,None,None,8065,0,miners,79,214,35509,-75.2,1,None,2243814,0,0,5.53e-13,20260528_1007,validator_metrics,3956798,8279,830450,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
